date,state_x,cases,deaths,state_y,anxiety,cough,depression,fever,generalized_anxiety_disorder,nausea,State,State Code,Region,Division
2020-06-08,Rhode Island,15642,799,US-RI,7.45,2.44,4.46,3.14,1.02,1.86,Rhode Island,RI,Northeast,New England
2020-06-08,South Carolina,14800,557,US-SC,8.26,3.27,4.46,4.3,1.23,2.46,South Carolina,SC,South,South Atlantic
2020-06-08,South Dakota,5471,65,US-SD,5.84,2.35,3.57,3.43,0.79,2.09,South Dakota,SD,Midwest,West North Central
2020-06-08,Tennessee,27217,417,US-TN,7.58,2.98,4.39,3.85,1.1,2.25,Tennessee,TN,South,East South Central
2020-06-08,Texas,77326,1856,US-TX,7.54,3.39,4.24,4.32,1.09,2.12,Texas,TX,South,West South Central
2020-06-08,Utah,12378,124,US-UT,5.18,1.95,3.27,2.71,0.69,1.43,Utah,UT,West,Mountain
2020-06-08,Vermont,1075,55,US-VT,7.51,2.25,4.68,3.15,1.1,1.5,Vermont,VT,Northeast,New England
2020-06-08,Virginia,51201,1476,US-VA,7.31,2.64,4.12,3.4,1.03,1.88,Virginia,VA,South,South Atlantic
2020-06-08,Washington,25593,1168,US-WA,8.51,2.78,5.19,3.87,1.17,2.06,Washington,WA,West,Pacific
2020-06-08,West Virginia,2161,84,US-WV,6.89,2.23,4.52,3.13,1.14,2.04,West Virginia,WV,South,South Atlantic
2020-06-08,Wisconsin,21463,650,US-WI,6.15,2.21,3.55,3.03,0.84,1.61,Wisconsin,WI,Midwest,East North Central
2020-06-08,Wyoming,960,17,US-WY,6.23,1.98,3.49,2.91,0.95,1.89,Wyoming,WY,West,Mountain
2020-06-09,Alabama,21422,729,US-AL,7.68,3.34,4.31,3.82,1.16,2.29,Alabama,AL,South,East South Central
2020-06-09,Alaska,620,9,US-AK,8.21,2.8,5.11,4.69,1.54,2.16,Alaska,AK,West,Pacific
2020-06-09,Arizona,28396,1074,US-AZ,8.32,3.71,4.72,4.79,1.12,2.22,Arizona,AZ,West,Mountain
2020-06-09,California,137245,4775,US-CA,8.33,3.07,4.7,4.65,1.12,1.92,California,CA,West,Pacific
2020-06-09,Colorado,28333,1553,US-CO,6.82,2.45,4.25,3.22,0.91,1.76,Colorado,CO,West,Mountain
2020-06-09,Connecticut,44179,4097,US-CT,7.61,2.49,4.33,3.47,1.03,1.69,Connecticut,CT,Northeast,New England
2020-06-09,Delaware,10020,410,US-DE,5.96,2.03,3.35,2.65,0.85,1.54,Delaware,DE,South,South Atlantic
2020-06-09,District of Columbia,9474,495,US-DC,7.2,2.61,4.17,3.98,0.94,1.59,District of Columbia,DC,South,South Atlantic
2020-06-09,Florida,65992,2764,US-FL,8.33,3.08,4.52,3.98,1.17,2.1,Florida,FL,South,South Atlantic
2020-06-09,Georgia,50769,2250,US-GA,7.35,2.79,4.07,3.54,1.1,2.06,Georgia,GA,South,South Atlantic
2020-06-09,Hawaii,670,17,US-HI,9.46,3.42,5.41,4.61,1.35,2.63,Hawaii,HI,West,Pacific
2020-06-09,Idaho,3226,85,US-ID,8.39,2.81,5.05,3.72,1.31,2.25,Idaho,ID,West,Mountain
2020-06-09,Illinois,130321,6237,US-IL,7.09,2.49,3.93,3.34,1.0,1.62,Illinois,IL,Midwest,East North Central
2020-06-09,Indiana,38985,2339,US-IN,6.87,2.43,3.95,3.24,1.0,1.8,Indiana,IN,Midwest,East North Central
2020-06-09,Iowa,22271,629,US-IA,7.31,2.91,4.38,3.98,1.1,1.83,Iowa,IA,Midwest,West North Central
2020-06-09,Kansas,10786,238,US-KS,7.08,2.42,4.14,3.34,0.99,1.89,Kansas,KS,Midwest,West North Central
2020-06-09,Kentucky,11891,494,US-KY,7.65,2.61,4.63,3.39,1.18,2.1,Kentucky,KY,South,East South Central
2020-06-09,Louisiana,43725,2957,US-LA,7.56,2.77,4.06,3.47,1.19,2.08,Louisiana,LA,South,West South Central
2020-06-09,Maine,2606,100,US-ME,4.74,1.32,2.69,1.8,0.58,1.17,Maine,ME,Northeast,New England
2020-06-09,Maryland,59543,2811,US-MD,7.26,2.62,4.03,3.55,1.04,1.78,Maryland,MD,South,South Atlantic
2020-06-09,Massachusetts,103889,7408,US-MA,6.88,2.14,4.03,2.98,0.94,1.56,Massachusetts,MA,Northeast,New England
2020-06-09,Michigan,65190,5946,US-MI,6.33,2.16,3.55,2.98,0.91,1.52,Michigan,MI,Midwest,East North Central
2020-06-09,Minnesota,28534,1228,US-MN,6.9,2.39,3.96,3.32,1.02,1.61,Minnesota,MN,Midwest,West North Central
2020-06-09,Mississippi,18109,847,US-MS,6.91,3.18,3.81,3.65,1.13,2.13,Mississippi,MS,South,East South Central
2020-06-09,Missouri,15396,854,US-MO,7.83,2.74,4.65,3.51,1.2,2.05,Missouri,MO,Midwest,West North Central
2020-06-09,Montana,554,18,US-MT,7.75,2.44,4.64,3.46,1.16,1.86,Montana,MT,West,Mountain
2020-06-09,Nebraska,15888,199,US-NE,7.51,2.96,4.22,3.88,1.03,1.87,Nebraska,NE,Midwest,West North Central
2020-06-09,Nevada,10046,445,US-NV,7.67,2.81,4.2,3.55,0.94,1.96,Nevada,NV,West,Mountain
2020-06-09,New Hampshire,5132,294,US-NH,7.95,2.31,4.24,3.38,1.02,1.92,New Hampshire,NH,Northeast,New England
2020-06-09,New Jersey,164796,12303,US-NJ,7.32,2.52,4.0,3.3,1.02,1.59,New Jersey,NJ,Northeast,Middle Atlantic
2020-06-09,New Mexico,9105,404,US-NM,7.2,2.6,4.24,3.5,1.0,2.04,New Mexico,NM,West,Mountain
2020-06-09,New York,384281,30309,US-NY,7.01,2.4,3.97,3.18,0.96,1.55,New York,NY,Northeast,Middle Atlantic
2020-06-09,North Carolina,37393,1069,US-NC,7.05,2.63,3.95,3.45,1.0,1.9,North Carolina,NC,South,South Atlantic
2020-06-09,North Dakota,2904,75,US-ND,7.21,2.29,4.17,3.13,0.99,1.77,North Dakota,ND,Midwest,West North Central
2020-06-09,Ohio,39162,2421,US-OH,6.24,2.29,3.54,3.04,0.96,1.66,Ohio,OH,Midwest,East North Central
2020-06-09,Oklahoma,7364,353,US-OK,7.94,2.75,4.39,3.73,1.14,2.38,Oklahoma,OK,South,West South Central
2020-06-09,Oregon,5027,169,US-OR,5.98,1.92,3.66,2.41,0.78,1.39,Oregon,OR,West,Pacific
2020-06-09,Pennsylvania,80964,6070,US-PA,7.05,2.4,3.94,3.22,1.06,1.67,Pennsylvania,PA,Northeast,Middle Atlantic
2020-06-09,Rhode Island,15691,808,US-RI,7.6,2.63,4.33,3.24,1.01,1.87,Rhode Island,RI,Northeast,New England
2020-06-09,South Carolina,15228,568,US-SC,8.28,3.38,4.53,4.13,1.2,2.45,South Carolina,SC,South,South Atlantic
2020-06-09,South Dakota,5523,68,US-SD,6.33,2.43,3.6,2.85,0.96,1.53,South Dakota,SD,Midwest,West North Central
2020-06-09,Tennessee,27865,430,US-TN,7.79,2.98,4.38,3.72,1.13,2.22,Tennessee,TN,South,East South Central
2020-06-09,Texas,79271,1886,US-TX,7.75,3.48,4.32,4.34,1.09,2.07,Texas,TX,South,West South Central
2020-06-09,Utah,12639,127,US-UT,5.27,1.79,3.14,2.64,0.67,1.44,Utah,UT,West,Mountain
2020-06-09,Vermont,1084,55,US-VT,7.31,2.51,4.78,3.03,1.25,1.23,Vermont,VT,Northeast,New England
2020-06-09,Virginia,51688,1495,US-VA,7.38,2.56,4.14,3.37,1.02,1.8,Virginia,VA,South,South Atlantic
2020-06-09,Washington,25796,1181,US-WA,8.71,2.82,5.26,3.79,1.16,2.07,Washington,WA,West,Pacific
2020-06-09,West Virginia,2179,84,US-WV,6.94,2.3,4.81,3.26,1.16,2.09,West Virginia,WV,South,South Atlantic
2020-06-09,Wisconsin,21738,662,US-WI,6.28,2.3,3.62,3.06,0.89,1.6,Wisconsin,WI,Midwest,East North Central
2020-06-09,Wyoming,970,17,US-WY,6.38,2.4,3.71,3.14,0.93,1.56,Wyoming,WY,West,Mountain
2020-06-10,Alabama,21989,744,US-AL,7.76,3.41,4.21,3.9,1.16,2.34,Alabama,AL,South,East South Central
2020-06-10,Alaska,642,9,US-AK,8.18,2.67,5.01,3.71,1.03,2.52,Alaska,AK,West,Pacific
2020-06-10,Arizona,29981,1100,US-AZ,8.29,3.64,4.78,5.16,1.11,2.18,Arizona,AZ,West,Mountain
2020-06-10,California,140139,4869,US-CA,8.37,3.03,4.77,4.56,1.13,1.9,California,CA,West,Pacific
2020-06-10,Colorado,28484,1573,US-CO,6.82,2.26,4.16,3.29,0.92,1.67,Colorado,CO,West,Mountain
2020-06-10,Connecticut,44347,4120,US-CT,7.65,2.33,4.46,3.52,1.08,1.72,Connecticut,CT,Northeast,New England
2020-06-10,Delaware,10056,413,US-DE,5.83,2.24,3.51,3.06,0.85,1.53,Delaware,DE,South,South Atlantic
2020-06-10,District of Columbia,9537,499,US-DC,7.16,2.59,4.04,3.86,0.93,1.57,District of Columbia,DC,South,South Atlantic
2020-06-10,Florida,67363,2800,US-FL,8.29,3.17,4.52,4.02,1.2,2.11,Florida,FL,South,South Atlantic
2020-06-10,Georgia,51465,2292,US-GA,7.45,2.9,4.21,3.48,1.11,2.0,Georgia,GA,South,South Atlantic
2020-06-10,Hawaii,673,17,US-HI,9.02,3.22,5.41,4.69,1.29,2.26,Hawaii,HI,West,Pacific
2020-06-10,Idaho,3262,85,US-ID,8.35,2.82,5.4,3.71,1.16,2.24,Idaho,ID,West,Mountain
2020-06-10,Illinois,130889,6302,US-IL,7.04,2.48,4.03,3.53,1.0,1.68,Illinois,IL,Midwest,East North Central
2020-06-10,Indiana,39297,2355,US-IN,6.68,2.53,4.0,3.09,1.01,1.81,Indiana,IN,Midwest,East North Central
2020-06-10,Iowa,22733,638,US-IA,7.02,2.74,4.13,3.69,1.04,1.75,Iowa,IA,Midwest,West North Central
2020-06-10,Kansas,10931,241,US-KS,6.81,2.61,3.92,3.38,0.99,1.83,Kansas,KS,Midwest,West North Central
2020-06-10,Kentucky,12029,498,US-KY,7.34,2.46,4.35,3.4,1.11,2.0,Kentucky,KY,South,East South Central
2020-06-10,Louisiana,44143,2968,US-LA,7.36,2.78,4.14,3.29,1.13,2.11,Louisiana,LA,South,West South Central
2020-06-10,Maine,2637,100,US-ME,4.48,1.41,2.58,2.03,0.67,1.01,Maine,ME,Northeast,New England
2020-06-10,Maryland,60114,2844,US-MD,7.21,2.65,4.11,3.53,1.02,1.66,Maryland,MD,South,South Atlantic
2020-06-10,Massachusetts,104156,7454,US-MA,6.79,2.06,4.01,2.86,0.9,1.49,Massachusetts,MA,Northeast,New England
2020-06-10,Michigan,65377,5958,US-MI,6.27,2.1,3.52,2.96,0.88,1.5,Michigan,MI,Midwest,East North Central
2020-06-10,Minnesota,28900,1267,US-MN,7.05,2.39,4.01,3.27,1.01,1.58,Minnesota,MN,Midwest,West North Central
2020-06-10,Mississippi,18483,868,US-MS,7.11,3.21,3.67,3.61,1.17,2.09,Mississippi,MS,South,East South Central
2020-06-10,Missouri,15662,861,US-MO,7.76,2.79,4.44,3.75,1.13,1.99,Missouri,MO,Midwest,West North Central
2020-06-10,Montana,561,18,US-MT,6.65,2.25,4.46,3.82,1.0,1.89,Montana,MT,West,Mountain
2020-06-10,Nebraska,16025,209,US-NE,7.38,2.8,4.13,3.61,1.12,1.93,Nebraska,NE,Midwest,West North Central
2020-06-10,Nevada,10216,449,US-NV,7.54,2.91,4.36,3.55,0.98,2.04,Nevada,NV,West,Mountain
2020-06-10,New Hampshire,5178,301,US-NH,7.71,2.17,4.05,3.31,0.98,1.74,New Hampshire,NH,Northeast,New England
2020-06-10,New Jersey,165346,12377,US-NJ,7.24,2.43,4.1,3.26,0.97,1.61,New Jersey,NJ,Northeast,Middle Atlantic
2020-06-10,New Mexico,9250,410,US-NM,7.24,2.65,4.25,3.59,0.99,1.86,New Mexico,NM,West,Mountain
2020-06-10,New York,384945,30376,US-NY,6.99,2.33,4.02,3.23,0.97,1.53,New York,NY,Northeast,Middle Atlantic
2020-06-10,North Carolina,38305,1096,US-NC,6.99,2.56,3.92,3.49,0.95,1.94,North Carolina,NC,South,South Atlantic
2020-06-10,North Dakota,2944,76,US-ND,6.38,2.19,3.96,3.27,0.98,1.62,North Dakota,ND,Midwest,West North Central
2020-06-10,Ohio,39575,2457,US-OH,6.25,2.27,3.6,2.88,0.96,1.56,Ohio,OH,Midwest,East North Central
2020-06-10,Oklahoma,7480,355,US-OK,7.89,3.04,4.43,3.63,1.14,2.47,Oklahoma,OK,South,West South Central
2020-06-10,Oregon,5099,169,US-OR,6.1,1.91,3.51,2.59,0.8,1.35,Oregon,OR,West,Pacific
2020-06-10,Pennsylvania,81410,6143,US-PA,6.93,2.27,3.92,3.15,1.05,1.67,Pennsylvania,PA,Northeast,Middle Atlantic
2020-06-10,Rhode Island,15756,812,US-RI,7.68,2.49,4.41,3.23,1.15,1.78,Rhode Island,RI,Northeast,New England
2020-06-10,South Carolina,15759,575,US-SC,8.46,3.59,4.58,4.39,1.28,2.34,South Carolina,SC,South,South Atlantic
2020-06-10,South Dakota,5604,69,US-SD,6.42,2.28,3.81,2.97,1.04,1.82,South Dakota,SD,Midwest,West North Central
2020-06-10,Tennessee,28379,436,US-TN,7.82,2.94,4.46,3.87,1.21,2.17,Tennessee,TN,South,East South Central
2020-06-10,Texas,81771,1916,US-TX,7.77,3.52,4.37,4.39,1.09,2.09,Texas,TX,South,West South Central
2020-06-10,Utah,12982,128,US-UT,5.29,1.79,3.15,2.66,0.72,1.51,Utah,UT,West,Mountain
2020-06-10,Vermont,1095,55,US-VT,7.91,2.56,4.46,3.65,1.06,1.29,Vermont,VT,Northeast,New England
2020-06-10,Virginia,52125,1513,US-VA,7.32,2.57,4.21,3.41,1.05,1.8,Virginia,VA,South,South Atlantic
2020-06-10,Washington,25940,1183,US-WA,8.58,2.83,5.32,4.0,1.16,2.07,Washington,WA,West,Pacific
2020-06-10,West Virginia,2193,85,US-WV,7.15,2.77,4.92,3.09,1.12,1.77,West Virginia,WV,South,South Atlantic
2020-06-10,Wisconsin,24091,679,US-WI,6.28,2.26,3.71,3.1,0.93,1.57,Wisconsin,WI,Midwest,East North Central
2020-06-10,Wyoming,980,18,US-WY,5.54,2.23,3.65,3.32,0.91,2.19,Wyoming,WY,West,Mountain
2020-06-11,Alabama,22845,755,US-AL,7.53,3.39,4.25,3.91,1.23,2.33,Alabama,AL,South,East South Central
2020-06-11,Alaska,666,9,US-AK,8.34,3.03,4.8,4.05,1.43,2.32,Alaska,AK,West,Pacific
2020-06-11,Arizona,31525,1130,US-AZ,8.31,3.72,4.68,5.31,1.14,2.25,Arizona,AZ,West,Mountain
2020-06-11,California,143709,4941,US-CA,8.37,2.92,4.74,4.72,1.11,1.92,California,CA,West,Pacific
2020-06-11,Colorado,28632,1583,US-CO,6.74,2.28,4.1,3.33,0.93,1.7,Colorado,CO,West,Mountain
2020-06-11,Connecticut,44461,4146,US-CT,7.94,2.39,4.5,3.47,1.05,1.69,Connecticut,CT,Northeast,New England
2020-06-11,Delaware,10106,414,US-DE,6.06,1.99,3.43,2.85,1.0,1.39,Delaware,DE,South,South Atlantic
2020-06-11,District of Columbia,9589,502,US-DC,7.49,2.41,4.39,4.29,0.96,1.61,District of Columbia,DC,South,South Atlantic
2020-06-11,Florida,69061,2847,US-FL,8.19,3.2,4.51,4.34,1.13,2.08,Florida,FL,South,South Atlantic
2020-06-11,Georgia,52332,2337,US-GA,7.34,2.85,4.08,3.56,1.09,1.97,Georgia,GA,South,South Atlantic
2020-06-11,Hawaii,680,17,US-HI,8.64,3.15,5.38,4.57,1.25,2.42,Hawaii,HI,West,Pacific
2020-06-11,Idaho,3303,86,US-ID,8.27,2.99,5.16,3.62,1.04,2.15,Idaho,ID,West,Mountain
2020-06-11,Illinois,131731,6388,US-IL,6.91,2.47,3.84,3.67,1.03,1.66,Illinois,IL,Midwest,East North Central
2020-06-11,Indiana,39714,2380,US-IN,6.55,2.47,3.76,3.13,0.99,1.81,Indiana,IN,Midwest,East North Central
2020-06-11,Iowa,23103,641,US-IA,7.07,2.85,4.3,3.79,1.11,1.92,Iowa,IA,Midwest,West North Central
2020-06-11,Kansas,10984,242,US-KS,6.86,2.46,4.09,3.55,1.03,1.92,Kansas,KS,Midwest,West North Central
2020-06-11,Kentucky,12128,513,US-KY,7.38,2.57,4.36,3.37,1.15,2.09,Kentucky,KY,South,East South Central
2020-06-11,Louisiana,44585,2987,US-LA,7.53,2.82,3.9,3.31,1.22,2.09,Louisiana,LA,South,West South Central
2020-06-11,Maine,2667,100,US-ME,4.63,1.48,2.5,2.32,0.63,0.96,Maine,ME,Northeast,New England
2020-06-11,Maryland,60823,2875,US-MD,7.23,2.58,4.18,3.59,1.12,1.7,Maryland,MD,South,South Atlantic
2020-06-11,Massachusetts,104667,7492,US-MA,6.92,2.06,3.96,3.01,0.96,1.5,Massachusetts,MA,Northeast,New England
2020-06-11,Michigan,65627,5985,US-MI,6.23,2.06,3.59,2.91,0.92,1.56,Michigan,MI,Midwest,East North Central
2020-06-11,Minnesota,29347,1280,US-MN,6.83,2.37,3.96,3.41,1.01,1.66,Minnesota,MN,Midwest,West North Central
2020-06-11,Mississippi,18483,868,US-MS,6.83,3.41,3.76,3.76,1.09,1.96,Mississippi,MS,South,East South Central
2020-06-11,Missouri,15924,873,US-MO,7.42,2.75,4.4,3.79,1.15,2.04,Missouri,MO,Midwest,West North Central
2020-06-11,Montana,563,18,US-MT,6.87,2.37,4.14,3.7,1.0,1.83,Montana,MT,West,Mountain
2020-06-11,Nebraska,16315,217,US-NE,7.16,3.04,4.28,3.88,1.08,2.14,Nebraska,NE,Midwest,West North Central
2020-06-11,Nevada,10464,460,US-NV,7.48,2.78,4.31,3.81,0.96,1.89,Nevada,NV,West,Mountain
2020-06-11,New Hampshire,5209,308,US-NH,7.77,2.39,4.03,3.44,1.07,1.68,New Hampshire,NH,Northeast,New England
2020-06-11,New Jersey,165816,12443,US-NJ,7.39,2.43,4.22,3.48,1.01,1.6,New Jersey,NJ,Northeast,Middle Atlantic
2020-06-11,New Mexico,9368,421,US-NM,7.03,2.53,4.46,3.55,0.97,1.85,New Mexico,NM,West,Mountain
2020-06-11,New York,385669,30431,US-NY,7.04,2.32,4.06,3.34,0.98,1.53,New York,NY,Northeast,Middle Atlantic
2020-06-11,North Carolina,39735,1114,US-NC,6.95,2.67,3.96,3.57,1.07,1.86,North Carolina,NC,South,South Atlantic
2020-06-11,North Dakota,2983,77,US-ND,6.56,2.66,4.04,3.38,0.94,1.99,North Dakota,ND,Midwest,West North Central
2020-06-11,Ohio,40004,2490,US-OH,6.23,2.24,3.58,2.99,0.94,1.59,Ohio,OH,Midwest,East North Central
2020-06-11,Oklahoma,7626,357,US-OK,7.85,2.99,4.39,3.91,1.2,2.45,Oklahoma,OK,South,West South Central
2020-06-11,Oregon,5252,171,US-OR,5.79,1.92,3.55,2.62,0.75,1.33,Oregon,OR,West,Pacific
2020-06-11,Pennsylvania,81944,6187,US-PA,7.03,2.32,3.96,3.26,1.03,1.69,Pennsylvania,PA,Northeast,Middle Atlantic
2020-06-11,Rhode Island,15862,823,US-RI,8.2,2.36,4.27,3.3,1.19,1.82,Rhode Island,RI,Northeast,New England
2020-06-11,South Carolina,16441,588,US-SC,8.43,3.53,4.63,4.57,1.2,2.38,South Carolina,SC,South,South Atlantic
2020-06-11,South Dakota,5665,73,US-SD,6.68,2.45,3.74,3.27,1.07,1.49,South Dakota,SD,Midwest,West North Central
2020-06-11,Tennessee,28766,441,US-TN,7.74,2.86,4.27,3.84,1.16,2.11,Tennessee,TN,South,East South Central
2020-06-11,Texas,83772,1942,US-TX,7.67,3.64,4.32,4.84,1.09,2.07,Texas,TX,South,West South Central
2020-06-11,Utah,13366,131,US-UT,5.16,1.8,3.12,2.77,0.71,1.4,Utah,UT,West,Mountain
2020-06-11,Vermont,1110,55,US-VT,7.22,2.19,4.33,3.99,0.85,1.35,Vermont,VT,Northeast,New England
2020-06-11,Virginia,52594,1519,US-VA,7.42,2.5,4.21,3.6,1.03,1.73,Virginia,VA,South,South Atlantic
2020-06-11,Washington,26172,1198,US-WA,8.39,2.81,5.09,4.12,1.15,1.96,Washington,WA,West,Pacific
2020-06-11,West Virginia,2217,86,US-WV,7.18,2.54,4.93,3.08,1.14,2.18,West Virginia,WV,South,South Atlantic
2020-06-11,Wisconsin,24411,691,US-WI,6.22,2.23,3.48,3.08,0.93,1.51,Wisconsin,WI,Midwest,East North Central
2020-06-11,Wyoming,1009,18,US-WY,6.04,2.21,3.84,3.23,0.83,1.45,Wyoming,WY,West,Mountain
2020-06-12,Alabama,23710,769,US-AL,7.04,3.41,3.89,3.65,1.08,2.24,Alabama,AL,South,East South Central
2020-06-12,Alaska,688,10,US-AK,7.47,2.76,4.67,3.53,1.16,2.12,Alaska,AK,West,Pacific
2020-06-12,Arizona,33167,1157,US-AZ,7.94,3.64,4.54,5.04,1.14,2.05,Arizona,AZ,West,Mountain
2020-06-12,California,147285,4986,US-CA,7.98,2.92,4.46,4.36,1.05,1.93,California,CA,West,Pacific
2020-06-12,Colorado,28807,1595,US-CO,6.29,2.25,3.85,3.14,0.83,1.67,Colorado,CO,West,Mountain
2020-06-12,Connecticut,44689,4159,US-CT,7.05,2.27,4.08,3.38,0.97,1.76,Connecticut,CT,Northeast,New England
2020-06-12,Delaware,10173,414,US-DE,5.55,2.09,3.04,2.61,0.97,1.34,Delaware,DE,South,South Atlantic
2020-06-12,District of Columbia,9654,506,US-DC,7.01,2.58,3.73,3.88,0.98,1.59,District of Columbia,DC,South,South Atlantic
2020-06-12,Florida,70963,2876,US-FL,7.74,3.15,4.2,4.24,1.09,2.08,Florida,FL,South,South Atlantic
2020-06-12,Georgia,53201,2384,US-GA,7.0,2.81,3.92,3.41,1.06,2.02,Georgia,GA,South,South Atlantic
2020-06-12,Hawaii,694,17,US-HI,8.6,3.5,5.06,4.8,1.34,2.49,Hawaii,HI,West,Pacific
2020-06-12,Idaho,3354,87,US-ID,7.8,2.83,4.67,3.8,1.19,2.08,Idaho,ID,West,Mountain
2020-06-12,Illinois,132489,6469,US-IL,6.55,2.48,3.69,3.3,0.9,1.68,Illinois,IL,Midwest,East North Central
2020-06-12,Indiana,40114,2396,US-IN,6.36,2.52,3.59,3.11,0.94,1.76,Indiana,IN,Midwest,East North Central
2020-06-12,Iowa,23455,650,US-IA,6.75,2.78,3.93,3.68,1.03,1.78,Iowa,IA,Midwest,West North Central
2020-06-12,Kansas,11152,243,US-KS,6.36,2.31,3.84,3.4,0.9,1.94,Kansas,KS,Midwest,West North Central
2020-06-12,Kentucky,12352,525,US-KY,6.97,2.47,3.98,3.15,1.09,2.02,Kentucky,KY,South,East South Central
2020-06-12,Louisiana,45108,2996,US-LA,6.93,2.87,3.8,3.3,1.08,2.05,Louisiana,LA,South,West South Central
2020-06-12,Maine,2721,100,US-ME,4.06,1.49,2.44,1.7,0.53,0.96,Maine,ME,Northeast,New England
2020-06-12,Maryland,61262,2900,US-MD,6.77,2.57,3.83,3.38,0.96,1.71,Maryland,MD,South,South Atlantic
2020-06-12,Massachusetts,105059,7538,US-MA,6.4,1.97,3.79,2.87,0.84,1.48,Massachusetts,MA,Northeast,New England
2020-06-12,Michigan,65881,5994,US-MI,5.93,2.13,3.42,2.9,0.89,1.57,Michigan,MI,Midwest,East North Central
2020-06-12,Minnesota,29826,1305,US-MN,6.38,2.21,3.72,3.22,0.87,1.59,Minnesota,MN,Midwest,West North Central
2020-06-12,Mississippi,19091,881,US-MS,6.54,3.16,3.53,3.44,1.02,2.01,Mississippi,MS,South,East South Central
2020-06-12,Missouri,16111,884,US-MO,7.16,2.71,4.08,4.59,1.03,1.97,Missouri,MO,Midwest,West North Central
2020-06-12,Montana,573,18,US-MT,6.52,2.36,3.97,3.35,0.92,1.82,Montana,MT,West,Mountain
2020-06-12,Nebraska,16513,221,US-NE,6.74,2.7,4.03,3.65,0.99,1.61,Nebraska,NE,Midwest,West North Central
2020-06-12,Nevada,10704,462,US-NV,7.28,2.69,4.3,3.77,1.02,1.93,Nevada,NV,West,Mountain
2020-06-12,New Hampshire,5251,315,US-NH,6.94,2.13,3.98,3.48,0.88,1.66,New Hampshire,NH,Northeast,New England
2020-06-12,New Jersey,166164,12489,US-NJ,6.87,2.33,3.92,3.32,0.97,1.56,New Jersey,NJ,Northeast,Middle Atlantic
2020-06-12,New Mexico,9526,426,US-NM,6.67,2.52,4.07,3.47,0.91,1.97,New Mexico,NM,West,Mountain
2020-06-12,New York,386490,30511,US-NY,6.58,2.26,3.79,3.14,0.91,1.57,New York,NY,Northeast,Middle Atlantic
2020-06-12,North Carolina,41467,1128,US-NC,6.46,2.58,3.71,3.44,0.92,1.83,North Carolina,NC,South,South Atlantic
2020-06-12,North Dakota,3019,77,US-ND,6.45,2.43,4.03,3.23,0.94,1.8,North Dakota,ND,Midwest,West North Central
2020-06-12,Ohio,40424,2508,US-OH,6.05,2.27,3.38,2.78,0.88,1.62,Ohio,OH,Midwest,East North Central
2020-06-12,Oklahoma,7848,359,US-OK,7.15,3.0,4.26,3.65,1.12,2.35,Oklahoma,OK,South,West South Central
2020-06-12,Oregon,5388,174,US-OR,5.63,1.93,3.42,2.45,0.74,1.37,Oregon,OR,West,Pacific
2020-06-12,Pennsylvania,82578,6229,US-PA,6.57,2.29,3.75,3.08,0.96,1.73,Pennsylvania,PA,Northeast,Middle Atlantic
2020-06-12,Rhode Island,15947,833,US-RI,7.28,2.4,4.34,3.21,0.96,1.87,Rhode Island,RI,Northeast,New England
2020-06-12,South Carolina,17170,593,US-SC,7.72,3.51,4.24,4.43,1.1,2.44,South Carolina,SC,South,South Atlantic
2020-06-12,South Dakota,5742,74,US-SD,5.6,2.23,3.42,3.2,1.05,1.59,South Dakota,SD,Midwest,West North Central
2020-06-12,Tennessee,29218,461,US-TN,7.36,2.85,4.1,3.65,1.01,2.12,Tennessee,TN,South,East South Central
2020-06-12,Texas,86031,1965,US-TX,7.29,3.64,4.08,4.59,1.04,2.07,Texas,TX,South,West South Central
2020-06-12,Utah,13681,139,US-UT,4.92,1.78,2.93,2.71,0.67,1.38,Utah,UT,West,Mountain
2020-06-12,Vermont,1119,55,US-VT,7.1,2.31,3.95,3.82,1.05,1.69,Vermont,VT,Northeast,New England
2020-06-12,Virginia,53157,1533,US-VA,6.83,2.47,4.05,3.41,0.94,1.75,Virginia,VA,South,South Atlantic
2020-06-12,Washington,26576,1207,US-WA,7.93,2.7,4.87,3.87,1.09,2.0,Washington,WA,West,Pacific
2020-06-12,West Virginia,2249,88,US-WV,6.72,2.66,4.48,3.45,0.93,1.84,West Virginia,WV,South,South Atlantic
2020-06-12,Wisconsin,24733,698,US-WI,5.85,2.3,3.41,2.9,0.88,1.6,Wisconsin,WI,Midwest,East North Central
2020-06-12,Wyoming,1027,18,US-WY,5.82,2.15,3.17,2.62,0.79,2.03,Wyoming,WY,West,Mountain
2020-06-13,Alabama,24601,773,US-AL,6.74,3.07,3.87,3.27,0.9,2.25,Alabama,AL,South,East South Central
2020-06-13,Alaska,722,10,US-AK,6.31,2.9,4.34,3.65,0.89,2.43,Alaska,AK,West,Pacific
2020-06-13,Arizona,34773,1190,US-AZ,7.69,3.67,4.32,4.71,0.91,2.23,Arizona,AZ,West,Mountain
2020-06-13,California,150434,5059,US-CA,7.7,2.95,4.42,4.02,0.95,2.04,California,CA,West,Pacific
2020-06-13,Colorado,29002,1598,US-CO,6.19,2.19,3.79,2.93,0.75,1.72,Colorado,CO,West,Mountain
2020-06-13,Connecticut,44994,4186,US-CT,7.03,2.35,4.0,3.12,0.94,1.83,Connecticut,CT,Northeast,New England
