state,date,anxiety,cough,depression,fever,generalized_anxiety_disorder,nausea,State,State Code,Region,Division
US-NM,2020-08-15,6.58,2.57,3.88,2.77,0.78,2.0,New Mexico,NM,West,Mountain
US-NM,2020-08-16,6.82,2.31,4.21,2.73,0.72,1.91,New Mexico,NM,West,Mountain
US-NM,2020-08-17,7.17,2.53,4.26,2.89,1.01,1.95,New Mexico,NM,West,Mountain
US-NM,2020-08-18,7.25,2.53,4.31,3.05,1.11,1.93,New Mexico,NM,West,Mountain
US-NM,2020-08-19,7.04,2.57,4.39,3.05,0.98,1.87,New Mexico,NM,West,Mountain
US-NM,2020-08-20,7.43,2.56,4.28,3.06,0.93,1.83,New Mexico,NM,West,Mountain
US-NM,2020-08-21,7.12,2.48,4.05,3.02,0.81,1.66,New Mexico,NM,West,Mountain
US-NM,2020-08-22,6.5,2.6,4.01,2.91,0.82,1.79,New Mexico,NM,West,Mountain
US-NM,2020-08-23,7.06,2.73,4.19,2.92,0.86,1.67,New Mexico,NM,West,Mountain
US-NM,2020-08-24,7.55,2.66,4.75,2.83,1.06,1.87,New Mexico,NM,West,Mountain
US-NM,2020-08-25,7.51,2.58,4.59,3.06,1.16,1.8,New Mexico,NM,West,Mountain
US-NM,2020-08-26,7.67,2.64,4.36,3.13,1.04,1.76,New Mexico,NM,West,Mountain
US-NM,2020-08-27,7.6,2.47,4.52,3.03,1.11,1.75,New Mexico,NM,West,Mountain
US-NM,2020-08-28,6.86,2.46,4.02,2.68,0.94,1.82,New Mexico,NM,West,Mountain
US-NM,2020-08-29,6.56,2.43,3.98,2.97,0.97,1.92,New Mexico,NM,West,Mountain
US-NM,2020-08-30,7.08,2.47,4.38,2.72,0.93,2.13,New Mexico,NM,West,Mountain
US-NM,2020-08-31,7.3,2.65,4.74,3.12,0.99,2.04,New Mexico,NM,West,Mountain
US-NM,2020-09-01,7.37,2.69,4.84,2.81,0.98,1.84,New Mexico,NM,West,Mountain
US-NM,2020-09-02,7.43,2.62,4.45,2.96,1.09,1.76,New Mexico,NM,West,Mountain
US-NM,2020-09-03,7.85,2.54,4.72,3.13,1.06,1.81,New Mexico,NM,West,Mountain
US-NM,2020-09-04,6.89,2.43,4.08,3.21,0.96,1.82,New Mexico,NM,West,Mountain
US-NM,2020-09-05,6.43,2.73,3.82,2.76,0.86,1.78,New Mexico,NM,West,Mountain
US-NM,2020-09-06,6.72,2.58,4.05,2.88,0.76,1.88,New Mexico,NM,West,Mountain
US-NM,2020-09-07,6.97,2.75,4.49,2.92,0.94,1.88,New Mexico,NM,West,Mountain
US-NM,2020-09-08,7.39,2.55,4.59,3.1,1.03,1.74,New Mexico,NM,West,Mountain
US-NM,2020-09-09,7.16,2.91,4.2,2.9,1.03,1.74,New Mexico,NM,West,Mountain
US-NM,2020-09-10,7.3,2.78,4.32,3.14,1.04,1.68,New Mexico,NM,West,Mountain
US-NM,2020-09-11,6.94,2.79,4.39,2.98,0.9,1.75,New Mexico,NM,West,Mountain
US-NM,2020-09-12,6.68,2.56,3.95,2.84,0.83,1.88,New Mexico,NM,West,Mountain
US-NM,2020-09-13,6.96,2.69,4.25,2.79,0.91,1.59,New Mexico,NM,West,Mountain
US-NM,2020-09-14,7.85,2.88,4.82,3.08,1.14,1.73,New Mexico,NM,West,Mountain
US-NM,2020-09-15,7.81,2.85,4.71,3.47,1.19,1.82,New Mexico,NM,West,Mountain
US-NM,2020-09-16,8.11,2.77,5.07,2.96,1.19,1.82,New Mexico,NM,West,Mountain
US-NM,2020-09-17,7.8,2.76,4.78,3.18,1.12,1.63,New Mexico,NM,West,Mountain
US-NM,2020-09-18,7.06,2.46,4.55,2.95,0.84,1.82,New Mexico,NM,West,Mountain
US-NM,2020-09-19,6.63,2.71,4.02,2.73,0.68,1.95,New Mexico,NM,West,Mountain
US-NM,2020-09-20,7.13,2.93,4.46,2.75,0.91,1.98,New Mexico,NM,West,Mountain
US-NM,2020-09-21,7.61,2.91,4.8,3.19,1.21,1.8,New Mexico,NM,West,Mountain
US-NM,2020-09-22,7.78,3.07,4.81,3.38,1.2,1.7,New Mexico,NM,West,Mountain
US-NM,2020-09-23,7.95,3.06,4.88,3.24,1.13,1.9,New Mexico,NM,West,Mountain
US-NM,2020-09-24,7.69,2.85,4.79,3.31,1.26,1.87,New Mexico,NM,West,Mountain
US-NM,2020-09-25,7.34,2.9,4.36,3.12,0.97,1.68,New Mexico,NM,West,Mountain
US-NM,2020-09-26,6.45,3.21,3.91,2.91,0.84,1.67,New Mexico,NM,West,Mountain
US-NM,2020-09-27,7.02,3.15,4.25,2.97,1.02,1.76,New Mexico,NM,West,Mountain
US-NM,2020-09-28,7.47,3.0,4.73,3.15,0.98,1.79,New Mexico,NM,West,Mountain
US-NM,2020-09-29,7.49,3.16,4.49,3.21,1.01,1.81,New Mexico,NM,West,Mountain
US-NM,2020-09-30,7.65,3.02,4.7,3.14,1.11,1.74,New Mexico,NM,West,Mountain
US-NM,2020-10-01,7.43,3.17,4.59,3.2,1.01,1.76,New Mexico,NM,West,Mountain
US-NM,2020-10-02,6.66,3.54,4.07,3.8,0.98,1.67,New Mexico,NM,West,Mountain
US-NM,2020-10-03,6.37,3.45,3.79,3.47,0.79,1.85,New Mexico,NM,West,Mountain
US-NM,2020-10-04,7.03,3.51,4.32,3.35,0.93,1.71,New Mexico,NM,West,Mountain
US-NM,2020-10-05,7.47,3.75,4.88,3.93,1.01,1.85,New Mexico,NM,West,Mountain
US-NM,2020-10-06,7.76,3.78,4.76,3.93,1.17,1.82,New Mexico,NM,West,Mountain
US-NM,2020-10-07,7.65,3.53,4.81,3.77,1.16,1.82,New Mexico,NM,West,Mountain
US-NM,2020-10-08,7.46,3.51,4.48,3.72,1.11,1.78,New Mexico,NM,West,Mountain
US-NM,2020-10-09,6.83,3.86,4.36,3.46,0.91,1.85,New Mexico,NM,West,Mountain
US-NM,2020-10-10,6.58,3.46,4.05,3.42,0.81,1.85,New Mexico,NM,West,Mountain
US-NM,2020-10-11,7.22,3.52,4.05,3.57,1.01,1.99,New Mexico,NM,West,Mountain
US-NM,2020-10-12,7.65,3.67,4.71,3.46,1.07,1.92,New Mexico,NM,West,Mountain
US-NM,2020-10-13,7.47,3.7,4.47,3.77,1.09,1.91,New Mexico,NM,West,Mountain
US-NM,2020-10-14,7.54,3.54,4.7,4.12,1.19,1.71,New Mexico,NM,West,Mountain
US-NM,2020-10-15,7.36,3.66,4.69,3.63,1.07,1.8,New Mexico,NM,West,Mountain
US-NM,2020-10-16,6.85,3.52,4.26,3.53,1.03,1.67,New Mexico,NM,West,Mountain
US-NM,2020-10-17,6.28,3.82,3.56,3.48,0.79,1.82,New Mexico,NM,West,Mountain
US-NM,2020-10-18,6.91,3.42,4.05,3.63,0.96,1.87,New Mexico,NM,West,Mountain
US-NM,2020-10-19,7.82,3.91,4.77,4.01,1.22,1.82,New Mexico,NM,West,Mountain
US-NV,2020-01-01,6.64,8.59,4.28,4.08,0.75,2.44,Nevada,NV,West,Mountain
US-NV,2020-01-02,6.96,9.14,4.28,4.2,0.82,2.3,Nevada,NV,West,Mountain
US-NV,2020-01-03,6.57,9.46,3.88,4.29,0.88,2.24,Nevada,NV,West,Mountain
US-NV,2020-01-04,6.54,9.43,3.94,4.26,0.71,2.24,Nevada,NV,West,Mountain
US-NV,2020-01-05,6.85,9.22,4.22,4.21,0.87,2.21,Nevada,NV,West,Mountain
US-NV,2020-01-06,7.28,9.16,4.33,4.35,0.94,2.15,Nevada,NV,West,Mountain
US-NV,2020-01-07,7.09,8.91,4.27,4.41,1.05,2.16,Nevada,NV,West,Mountain
US-NV,2020-01-08,7.69,8.97,4.47,4.38,1.12,2.13,Nevada,NV,West,Mountain
US-NV,2020-01-09,7.21,8.51,4.48,4.21,1.01,2.01,Nevada,NV,West,Mountain
US-NV,2020-01-10,6.73,8.23,4.2,4.18,0.9,1.94,Nevada,NV,West,Mountain
US-NV,2020-01-11,6.38,8.47,3.94,4.51,0.75,2.02,Nevada,NV,West,Mountain
US-NV,2020-01-12,6.84,8.6,4.35,4.49,0.85,2.16,Nevada,NV,West,Mountain
US-NV,2020-01-13,7.16,8.33,4.63,4.78,1.02,2.13,Nevada,NV,West,Mountain
US-NV,2020-01-14,7.42,8.62,4.58,4.61,1.01,1.99,Nevada,NV,West,Mountain
US-NV,2020-01-15,7.48,8.26,4.58,4.6,0.93,2.04,Nevada,NV,West,Mountain
US-NV,2020-01-16,7.25,8.29,4.46,4.68,1.19,2.13,Nevada,NV,West,Mountain
US-NV,2020-01-17,6.77,8.01,4.02,4.76,0.92,2.08,Nevada,NV,West,Mountain
US-NV,2020-01-18,6.08,8.03,3.84,4.61,0.8,2.06,Nevada,NV,West,Mountain
US-NV,2020-01-19,6.42,7.98,4.13,4.63,0.8,2.09,Nevada,NV,West,Mountain
US-NV,2020-01-20,7.19,8.48,4.49,4.78,0.95,2.39,Nevada,NV,West,Mountain
US-NV,2020-01-21,7.37,8.62,4.56,4.73,1.06,2.17,Nevada,NV,West,Mountain
US-NV,2020-01-22,7.61,8.7,4.71,4.75,1.11,1.97,Nevada,NV,West,Mountain
US-NV,2020-01-23,7.91,8.45,4.74,4.63,1.13,2.12,Nevada,NV,West,Mountain
US-NV,2020-01-24,7.23,8.62,4.41,4.46,0.93,1.99,Nevada,NV,West,Mountain
US-NV,2020-01-25,6.84,8.72,4.11,4.9,0.91,2.13,Nevada,NV,West,Mountain
US-NV,2020-01-26,6.89,8.53,4.33,4.79,0.8,2.04,Nevada,NV,West,Mountain
US-NV,2020-01-27,7.48,8.9,4.7,5.12,1.0,2.09,Nevada,NV,West,Mountain
US-NV,2020-01-28,7.9,9.21,4.85,5.0,1.12,2.13,Nevada,NV,West,Mountain
US-NV,2020-01-29,7.93,9.28,4.9,5.13,1.07,2.04,Nevada,NV,West,Mountain
US-NV,2020-01-30,7.92,9.41,4.62,4.94,1.03,2.07,Nevada,NV,West,Mountain
US-NV,2020-01-31,7.13,8.42,4.16,4.52,0.9,1.93,Nevada,NV,West,Mountain
US-NV,2020-02-01,6.73,8.32,3.96,4.35,0.79,2.06,Nevada,NV,West,Mountain
US-NV,2020-02-02,6.75,7.6,4.07,4.37,0.74,1.99,Nevada,NV,West,Mountain
US-NV,2020-02-03,7.4,8.23,4.47,4.53,0.94,2.09,Nevada,NV,West,Mountain
US-NV,2020-02-04,7.45,8.13,4.6,4.54,0.97,2.02,Nevada,NV,West,Mountain
US-NV,2020-02-05,7.7,8.06,4.73,4.45,1.11,1.95,Nevada,NV,West,Mountain
US-NV,2020-02-06,7.58,7.83,4.82,4.45,1.04,1.97,Nevada,NV,West,Mountain
US-NV,2020-02-07,7.1,7.5,4.35,4.23,1.06,2.13,Nevada,NV,West,Mountain
US-NV,2020-02-08,6.6,7.82,4.19,4.47,0.86,2.22,Nevada,NV,West,Mountain
US-NV,2020-02-09,7.29,8.03,4.56,4.23,0.94,2.25,Nevada,NV,West,Mountain
US-NV,2020-02-10,8.02,7.94,4.8,4.39,1.07,2.13,Nevada,NV,West,Mountain
US-NV,2020-02-11,7.91,8.16,4.94,4.5,1.09,2.07,Nevada,NV,West,Mountain
US-NV,2020-02-12,7.92,7.73,4.9,4.47,1.16,1.93,Nevada,NV,West,Mountain
US-NV,2020-02-13,7.8,7.56,4.94,4.42,1.05,2.06,Nevada,NV,West,Mountain
US-NV,2020-02-14,6.63,7.09,4.0,3.94,0.92,1.93,Nevada,NV,West,Mountain
US-NV,2020-02-15,6.64,7.45,4.41,4.13,0.79,2.02,Nevada,NV,West,Mountain
US-NV,2020-02-16,7.03,8.05,4.55,4.51,0.85,2.28,Nevada,NV,West,Mountain
US-NV,2020-02-17,7.32,7.93,4.43,4.2,0.92,2.32,Nevada,NV,West,Mountain
US-NV,2020-02-18,8.2,8.14,4.87,4.4,1.09,2.16,Nevada,NV,West,Mountain
US-NV,2020-02-19,8.01,7.66,4.77,4.51,1.15,2.1,Nevada,NV,West,Mountain
US-NV,2020-02-20,8.15,7.54,4.58,4.15,1.11,2.16,Nevada,NV,West,Mountain
US-NV,2020-02-21,7.2,7.21,4.43,4.04,0.97,2.08,Nevada,NV,West,Mountain
US-NV,2020-02-22,6.61,7.04,4.24,3.81,0.77,2.1,Nevada,NV,West,Mountain
US-NV,2020-02-23,7.51,7.14,4.62,4.21,0.91,2.14,Nevada,NV,West,Mountain
US-NV,2020-02-24,7.71,7.15,4.7,4.08,1.03,2.27,Nevada,NV,West,Mountain
US-NV,2020-02-25,7.71,7.6,4.74,4.21,1.03,2.14,Nevada,NV,West,Mountain
US-NV,2020-02-26,7.69,7.93,4.74,4.97,1.06,2.11,Nevada,NV,West,Mountain
US-NV,2020-02-27,7.61,8.34,4.69,5.64,1.05,2.1,Nevada,NV,West,Mountain
US-NV,2020-02-28,6.87,8.09,4.11,4.96,0.81,1.91,Nevada,NV,West,Mountain
US-NV,2020-02-29,6.41,8.17,4.04,4.84,0.77,2.07,Nevada,NV,West,Mountain
US-NV,2020-03-01,7.24,8.41,4.45,4.77,0.92,2.21,Nevada,NV,West,Mountain
US-NV,2020-03-02,7.65,8.75,4.66,4.65,1.06,2.19,Nevada,NV,West,Mountain
US-NV,2020-03-03,7.75,9.2,4.66,5.41,1.14,2.01,Nevada,NV,West,Mountain
US-NV,2020-03-04,7.44,9.13,4.83,5.11,0.99,2.08,Nevada,NV,West,Mountain
US-NV,2020-03-05,7.59,9.82,4.74,5.4,1.06,2.09,Nevada,NV,West,Mountain
US-NV,2020-03-06,7.27,9.7,4.12,5.84,0.89,2.02,Nevada,NV,West,Mountain
US-NV,2020-03-07,6.4,9.55,4.01,5.74,0.75,1.89,Nevada,NV,West,Mountain
US-NV,2020-03-08,7.07,9.12,4.06,5.79,0.86,2.12,Nevada,NV,West,Mountain
US-NV,2020-03-09,7.47,10.14,4.42,6.55,0.98,2.17,Nevada,NV,West,Mountain
US-NV,2020-03-10,7.48,10.33,4.49,6.48,1.0,1.93,Nevada,NV,West,Mountain
US-NV,2020-03-11,7.71,12.86,4.39,8.21,1.0,2.02,Nevada,NV,West,Mountain
US-NV,2020-03-12,7.29,14.83,3.8,10.15,0.91,1.91,Nevada,NV,West,Mountain
US-NV,2020-03-13,7.16,13.61,3.41,10.62,0.78,1.73,Nevada,NV,West,Mountain
US-NV,2020-03-14,6.88,14.89,3.58,13.72,0.7,1.86,Nevada,NV,West,Mountain
US-NV,2020-03-15,6.95,14.0,3.52,14.14,0.77,1.99,Nevada,NV,West,Mountain
US-NV,2020-03-16,7.01,14.39,3.15,15.56,0.87,1.66,Nevada,NV,West,Mountain
US-NV,2020-03-17,6.71,13.1,3.03,15.35,1.08,1.66,Nevada,NV,West,Mountain
US-NV,2020-03-18,6.79,12.63,3.4,18.64,0.88,1.62,Nevada,NV,West,Mountain
US-NV,2020-03-19,6.99,12.78,3.5,15.75,0.91,1.49,Nevada,NV,West,Mountain
US-NV,2020-03-20,6.91,12.06,3.31,13.01,0.85,1.66,Nevada,NV,West,Mountain
US-NV,2020-03-21,6.81,11.75,3.35,11.63,0.8,1.79,Nevada,NV,West,Mountain
US-NV,2020-03-22,7.08,10.93,3.61,11.13,0.79,1.89,Nevada,NV,West,Mountain
US-NV,2020-03-23,7.13,10.38,3.74,12.18,0.96,1.7,Nevada,NV,West,Mountain
US-NV,2020-03-24,7.22,9.55,3.63,10.54,0.89,1.84,Nevada,NV,West,Mountain
US-NV,2020-03-25,7.24,9.45,3.61,9.96,0.95,1.89,Nevada,NV,West,Mountain
US-NV,2020-03-26,7.54,9.12,3.72,9.65,0.98,1.83,Nevada,NV,West,Mountain
US-NV,2020-03-27,7.05,8.73,3.48,9.34,0.9,1.78,Nevada,NV,West,Mountain
US-NV,2020-03-28,7.22,8.69,3.44,9.37,0.73,1.95,Nevada,NV,West,Mountain
US-NV,2020-03-29,7.54,8.43,3.8,8.14,0.94,1.84,Nevada,NV,West,Mountain
US-NV,2020-03-30,7.49,7.93,3.81,9.1,0.86,1.81,Nevada,NV,West,Mountain
US-NV,2020-03-31,7.39,7.75,3.72,8.87,0.94,1.91,Nevada,NV,West,Mountain
US-NV,2020-04-01,7.22,7.42,3.76,9.58,0.9,1.74,Nevada,NV,West,Mountain
US-NV,2020-04-02,7.52,7.43,3.88,8.76,0.91,1.73,Nevada,NV,West,Mountain
US-NV,2020-04-03,7.32,7.24,3.83,7.99,0.96,1.71,Nevada,NV,West,Mountain
US-NV,2020-04-04,6.97,7.06,3.8,7.28,0.78,1.86,Nevada,NV,West,Mountain
US-NV,2020-04-05,7.06,6.95,3.95,7.26,0.8,1.78,Nevada,NV,West,Mountain
US-NV,2020-04-06,7.34,7.1,3.95,7.63,0.99,1.9,Nevada,NV,West,Mountain
US-NV,2020-04-07,7.41,6.7,4.02,7.32,0.91,1.89,Nevada,NV,West,Mountain
US-NV,2020-04-08,7.43,6.17,4.21,6.78,0.92,2.0,Nevada,NV,West,Mountain
US-NV,2020-04-09,7.35,5.98,4.14,6.43,0.94,1.86,Nevada,NV,West,Mountain
US-NV,2020-04-10,6.79,5.19,4.06,5.82,0.91,2.01,Nevada,NV,West,Mountain
US-NV,2020-04-11,6.64,5.21,3.66,5.42,0.75,1.92,Nevada,NV,West,Mountain
US-NV,2020-04-12,6.65,4.64,4.03,5.12,0.8,2.01,Nevada,NV,West,Mountain
US-NV,2020-04-13,7.02,4.75,4.26,5.34,0.96,2.01,Nevada,NV,West,Mountain
US-NV,2020-04-14,7.17,4.74,4.25,5.13,0.84,1.81,Nevada,NV,West,Mountain
US-NV,2020-04-15,6.93,4.5,4.01,5.21,0.86,1.82,Nevada,NV,West,Mountain
US-NV,2020-04-16,7.09,4.39,4.16,5.12,1.0,1.78,Nevada,NV,West,Mountain
US-NV,2020-04-17,6.88,4.27,4.0,4.82,0.9,1.68,Nevada,NV,West,Mountain
US-NV,2020-04-18,6.6,4.23,3.89,4.37,0.79,1.87,Nevada,NV,West,Mountain
US-NV,2020-04-19,6.93,4.12,4.22,4.35,0.84,1.84,Nevada,NV,West,Mountain
US-NV,2020-04-20,7.47,4.12,4.49,4.58,0.94,1.8,Nevada,NV,West,Mountain
US-NV,2020-04-21,7.3,4.16,4.29,4.57,0.94,1.76,Nevada,NV,West,Mountain
US-NV,2020-04-22,7.33,3.89,4.16,4.58,0.95,1.7,Nevada,NV,West,Mountain
US-NV,2020-04-23,7.17,4.15,4.03,4.54,0.93,1.85,Nevada,NV,West,Mountain
US-NV,2020-04-24,6.87,3.68,4.04,4.28,0.84,1.78,Nevada,NV,West,Mountain
US-NV,2020-04-25,6.58,3.95,3.96,4.17,0.74,1.97,Nevada,NV,West,Mountain
US-NV,2020-04-26,6.86,3.69,4.07,4.1,0.87,1.9,Nevada,NV,West,Mountain
US-NV,2020-04-27,7.28,3.81,4.43,4.64,0.98,1.85,Nevada,NV,West,Mountain
US-NV,2020-04-28,7.21,3.84,4.24,4.62,0.97,1.78,Nevada,NV,West,Mountain
US-NV,2020-04-29,7.31,3.73,4.29,4.79,0.94,1.81,Nevada,NV,West,Mountain
US-NV,2020-04-30,7.2,3.69,4.18,4.32,0.92,1.84,Nevada,NV,West,Mountain
US-NV,2020-05-01,7.21,3.61,4.06,4.26,0.89,1.83,Nevada,NV,West,Mountain
US-NV,2020-05-02,6.85,3.71,4.05,3.92,0.78,1.72,Nevada,NV,West,Mountain
US-NV,2020-05-03,7.09,3.51,4.32,3.75,0.89,1.9,Nevada,NV,West,Mountain
US-NV,2020-05-04,7.39,3.45,4.45,4.08,0.96,1.83,Nevada,NV,West,Mountain
US-NV,2020-05-05,7.46,3.43,4.28,5.96,1.0,1.88,Nevada,NV,West,Mountain
US-NV,2020-05-06,7.48,3.5,4.35,5.89,0.98,1.99,Nevada,NV,West,Mountain
US-NV,2020-05-07,7.39,3.42,4.24,5.6,0.97,1.82,Nevada,NV,West,Mountain
US-NV,2020-05-08,7.0,3.58,4.21,5.27,0.86,1.71,Nevada,NV,West,Mountain
US-NV,2020-05-09,6.98,3.35,3.9,5.89,0.82,1.81,Nevada,NV,West,Mountain
US-NV,2020-05-10,6.53,3.09,4.01,5.04,0.84,1.79,Nevada,NV,West,Mountain
US-NV,2020-05-11,7.55,3.42,4.59,5.88,1.0,1.99,Nevada,NV,West,Mountain
US-NV,2020-05-12,7.79,3.52,4.67,5.81,0.92,1.83,Nevada,NV,West,Mountain
US-NV,2020-05-13,7.55,3.51,4.37,5.97,0.96,1.82,Nevada,NV,West,Mountain
US-NV,2020-05-14,7.34,3.5,4.4,5.88,1.06,1.89,Nevada,NV,West,Mountain
US-NV,2020-05-15,6.89,3.21,4.09,4.94,0.91,1.89,Nevada,NV,West,Mountain
US-NV,2020-05-16,6.53,3.13,3.89,4.19,0.85,1.94,Nevada,NV,West,Mountain
US-NV,2020-05-17,6.79,3.15,4.07,3.98,0.84,1.93,Nevada,NV,West,Mountain
US-NV,2020-05-18,7.31,3.17,4.35,4.6,0.95,1.92,Nevada,NV,West,Mountain
US-NV,2020-05-19,7.7,3.14,4.14,4.38,1.04,1.91,Nevada,NV,West,Mountain
US-NV,2020-05-20,7.29,3.22,4.3,4.16,0.92,1.83,Nevada,NV,West,Mountain
US-NV,2020-05-21,7.51,3.13,4.21,4.22,0.92,1.86,Nevada,NV,West,Mountain
US-NV,2020-05-22,7.06,3.05,4.15,4.0,0.86,1.96,Nevada,NV,West,Mountain
US-NV,2020-05-23,6.51,2.88,4.03,3.53,0.73,1.89,Nevada,NV,West,Mountain
US-NV,2020-05-24,6.79,2.9,4.08,3.22,0.83,1.9,Nevada,NV,West,Mountain
US-NV,2020-05-25,6.7,2.93,4.34,3.6,0.81,1.94,Nevada,NV,West,Mountain
US-NV,2020-05-26,7.17,3.11,4.33,3.93,0.98,1.91,Nevada,NV,West,Mountain
US-NV,2020-05-27,7.13,2.96,4.22,3.96,0.89,1.95,Nevada,NV,West,Mountain
US-NV,2020-05-28,7.39,2.91,4.2,3.87,0.94,1.9,Nevada,NV,West,Mountain
US-NV,2020-05-29,6.49,2.67,3.73,3.6,0.81,1.7,Nevada,NV,West,Mountain
US-NV,2020-05-30,6.27,2.59,3.54,3.16,0.73,1.66,Nevada,NV,West,Mountain
US-NV,2020-05-31,6.26,2.49,3.65,2.86,0.71,1.63,Nevada,NV,West,Mountain
US-NV,2020-06-01,6.72,2.6,3.81,3.37,0.88,1.94,Nevada,NV,West,Mountain
US-NV,2020-06-02,6.98,2.72,3.6,3.49,0.91,1.72,Nevada,NV,West,Mountain
US-NV,2020-06-03,7.0,2.64,3.9,3.57,0.92,1.85,Nevada,NV,West,Mountain
US-NV,2020-06-04,7.12,2.65,4.13,3.52,0.98,1.81,Nevada,NV,West,Mountain
US-NV,2020-06-05,6.75,2.63,3.93,3.6,0.95,1.82,Nevada,NV,West,Mountain
US-NV,2020-06-06,6.81,2.55,3.87,3.15,0.86,1.85,Nevada,NV,West,Mountain
US-NV,2020-06-07,7.25,2.74,4.17,3.14,0.8,1.99,Nevada,NV,West,Mountain
US-NV,2020-06-08,7.57,2.89,4.06,3.4,0.99,2.01,Nevada,NV,West,Mountain
US-NV,2020-06-09,7.67,2.81,4.2,3.55,0.94,1.96,Nevada,NV,West,Mountain
US-NV,2020-06-10,7.54,2.91,4.36,3.55,0.98,2.04,Nevada,NV,West,Mountain
US-NV,2020-06-11,7.48,2.78,4.31,3.81,0.96,1.89,Nevada,NV,West,Mountain
US-NV,2020-06-12,7.28,2.69,4.3,3.77,1.02,1.93,Nevada,NV,West,Mountain
US-NV,2020-06-13,7.24,2.74,4.18,3.48,0.98,2.05,Nevada,NV,West,Mountain
US-NV,2020-06-14,7.46,2.98,4.5,3.53,0.93,2.01,Nevada,NV,West,Mountain
US-NV,2020-06-15,7.61,2.96,4.45,3.71,1.09,2.09,Nevada,NV,West,Mountain
US-NV,2020-06-16,7.82,2.93,4.55,3.88,1.16,2.08,Nevada,NV,West,Mountain
US-NV,2020-06-17,7.55,2.89,4.42,3.94,1.01,2.09,Nevada,NV,West,Mountain
US-NV,2020-06-18,7.65,3.15,4.53,4.93,1.21,2.07,Nevada,NV,West,Mountain
US-NV,2020-06-19,7.25,3.02,4.03,4.41,1.05,2.07,Nevada,NV,West,Mountain
US-NV,2020-06-20,7.11,2.96,3.97,4.25,0.93,1.98,Nevada,NV,West,Mountain
US-NV,2020-06-21,6.94,3.15,4.13,3.73,0.87,2.1,Nevada,NV,West,Mountain
US-NV,2020-06-22,7.55,3.67,4.55,4.48,1.05,2.12,Nevada,NV,West,Mountain
US-NV,2020-06-23,7.47,3.67,4.8,4.51,1.06,2.1,Nevada,NV,West,Mountain
US-NV,2020-06-24,7.87,3.98,5.04,4.55,0.99,2.26,Nevada,NV,West,Mountain
US-NV,2020-06-25,7.54,4.72,5.02,4.64,0.98,2.22,Nevada,NV,West,Mountain
US-NV,2020-06-26,7.08,4.57,4.73,4.56,0.93,2.18,Nevada,NV,West,Mountain
US-NV,2020-06-27,7.11,4.24,4.53,4.51,0.89,2.12,Nevada,NV,West,Mountain
US-NV,2020-06-28,6.97,5.97,4.59,4.4,0.9,2.13,Nevada,NV,West,Mountain
US-NV,2020-06-29,7.45,4.21,4.7,4.93,1.08,2.09,Nevada,NV,West,Mountain
US-NV,2020-06-30,7.55,4.09,4.53,5.11,1.17,2.08,Nevada,NV,West,Mountain
US-NV,2020-07-01,7.52,3.91,4.38,5.08,1.06,2.07,Nevada,NV,West,Mountain
US-NV,2020-07-02,7.4,3.77,4.49,5.17,0.99,2.06,Nevada,NV,West,Mountain
US-NV,2020-07-03,6.79,3.74,4.44,4.55,0.93,1.96,Nevada,NV,West,Mountain
US-NV,2020-07-04,6.61,3.53,3.73,4.32,0.84,1.9,Nevada,NV,West,Mountain
US-NV,2020-07-05,7.08,3.63,4.44,4.61,0.94,2.28,Nevada,NV,West,Mountain
US-NV,2020-07-06,7.51,3.9,4.52,5.19,0.98,2.1,Nevada,NV,West,Mountain
US-NV,2020-07-07,7.63,4.07,4.39,5.29,1.05,2.02,Nevada,NV,West,Mountain
US-NV,2020-07-08,7.8,4.11,4.39,5.48,1.19,2.22,Nevada,NV,West,Mountain
US-NV,2020-07-09,7.69,3.92,4.5,5.55,1.04,2.06,Nevada,NV,West,Mountain
US-NV,2020-07-10,7.11,4.06,4.12,5.42,0.93,2.1,Nevada,NV,West,Mountain
US-NV,2020-07-11,6.92,3.95,3.85,4.82,0.79,2.08,Nevada,NV,West,Mountain
US-NV,2020-07-12,7.1,3.67,4.17,4.89,0.94,2.09,Nevada,NV,West,Mountain
US-NV,2020-07-13,7.61,3.94,4.31,6.09,1.01,2.26,Nevada,NV,West,Mountain
US-NV,2020-07-14,7.85,3.99,4.51,5.26,1.12,2.26,Nevada,NV,West,Mountain
US-NV,2020-07-15,7.53,3.89,4.29,5.21,0.98,2.14,Nevada,NV,West,Mountain
US-NV,2020-07-16,7.61,4.08,4.37,5.14,0.99,2.29,Nevada,NV,West,Mountain
US-NV,2020-07-17,7.29,3.86,4.26,4.93,0.97,2.13,Nevada,NV,West,Mountain
US-NV,2020-07-18,7.15,3.75,4.4,4.49,0.93,2.12,Nevada,NV,West,Mountain
US-NV,2020-07-19,7.2,3.65,4.27,4.59,0.88,2.15,Nevada,NV,West,Mountain
US-NV,2020-07-20,7.74,3.83,4.3,4.94,1.09,2.11,Nevada,NV,West,Mountain
US-NV,2020-07-21,7.77,3.78,4.56,4.73,1.04,2.17,Nevada,NV,West,Mountain
US-NV,2020-07-22,7.54,3.74,4.79,4.48,1.12,2.07,Nevada,NV,West,Mountain
US-NV,2020-07-23,7.72,3.62,4.46,4.31,1.05,2.14,Nevada,NV,West,Mountain
US-NV,2020-07-24,7.57,3.62,4.39,4.23,1.07,2.0,Nevada,NV,West,Mountain
